Month,Day,Country,Page title,Page path and screen class,Total Sessions,Total Views per session,Total Average session duration,Total Bounce rate,Desktop Average session duration,Desktop Bounce rate,Mobile Average session duration,Mobile Bounce rate,Is_RD
3,5,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2831,1.235252561,216.9594777,0.217590957,269.3819211,0.199227799,173.0289175,0.239762219,True
2,5,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2825,1.236814159,209.1327217,0.23079646,241.0669929,0.194041868,184.2017126,0.26342711,True
9,30,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2883,1.211238293,178.5236881,0.270551509,196.8637848,0.225499524,170.0599185,0.284258211,True
3,20,United States,Rural Development,/,2809,1.152367391,91.70398568,0.24741901,114.9757486,0.215884477,68.10651134,0.29312763,True
5,13,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2827,1.296427308,198.1826068,0.226742129,243.9867564,0.172532189,164.1997658,0.267156863,True
2,12,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2841,1.26469553,199.0037003,0.224920803,228.43045,0.205030488,169.8604599,0.252783235,True
7,14,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2849,1.255528256,182.9628711,0.234468234,205.4152508,0.203032856,167.2981072,0.255176614,True
1,26,United States,Single Family Housing Programs | Rural Development,/programs-services/single-family-housing-programs,2669,1.269389284,107.1926206,0.115024354,108.27306,0.079407806,107.1147193,0.126001068,True
1,14,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2766,1.29681851,189.7478976,0.233911786,213.6205716,0.230286738,164.6851256,0.261465158,True
4,7,United States,Single Family Housing Programs | Rural Development,/programs-services/single-family-housing-programs,2673,1.253647587,103.8727631,0.12345679,100.1023394,0.086501901,104.4330526,0.143852978,True
2,26,United States,Rural Development,/,2816,1.168678977,85.76718335,0.252130682,114.2781134,0.201698514,56.3230308,0.30647482,True
10,23,United States,Rural Development,/,2764,1.204413893,105.7116488,0.346599132,115.8158207,0.265321955,94.28374235,0.440531561,True
4,21,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2803,1.266143418,201.0775424,0.211915804,242.3419897,0.177830941,166.1641702,0.239215686,True
6,26,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2771,1.24323349,191.9230121,0.228798268,223.9350635,0.192064923,169.8973956,0.254612546,True
8,19,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2796,1.238912732,178.3290104,0.243919886,211.3815554,0.210810811,153.8791137,0.266427718,True
3,12,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2782,1.233285406,248.3908319,0.222142344,220.2949064,0.2,162.9590602,0.2421875,True
4,24,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2835,1.236684303,186.4471414,0.238800705,219.1390386,0.20362737,158.628273,0.267657993,True
8,18,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2780,1.271582734,200.8063871,0.236330935,265.1891963,0.210731707,157.9967651,0.272166105,True
4,14,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2834,1.239590685,190.6911339,0.235003529,209.9249644,0.200165426,175.3000887,0.259579728,True
11,14,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2755,1.216333938,182.6798502,0.241016334,230.578332,0.182432432,152.0260332,0.275456151,True
4,8,United States,Single Family Housing Programs | Rural Development,/programs-services/single-family-housing-programs,2677,1.251027269,99.447056,0.126634292,117.8448952,0.09554731,86.01849134,0.146403565,True
5,27,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2789,1.279311581,190.7885275,0.238436716,216.5935989,0.193976971,170.8372665,0.27200489,True
1,29,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2857,1.245362268,241.0508903,0.235211761,291.5478692,0.199693956,195.6377536,0.259185037,True
8,25,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2772,1.246753247,229.1266016,0.256132756,236.9151592,0.211645102,224.0339998,0.279904306,True
3,26,United States,Single Family Housing Programs | Rural Development,/programs-services/single-family-housing-programs,2663,1.244085618,123.0370172,0.123544874,100.194508,0.107834878,142.6669276,0.137883008,True
12,8,United States,USDA LINC Training & Resource Library | Rural Development,/resources/usda-linc-training-resource-library,5264,1.435980243,371.2384595,0.526215805,317.2048403,0.525557752,486.2095921,0.524897481,True
2,25,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2785,1.261759425,192.9795529,0.216517056,217.9016645,0.189585028,172.016231,0.235064935,True
3,20,United States,Single Family Housing Programs | Rural Development,/programs-services/single-family-housing-programs,2644,1.258320726,98.86910017,0.111951589,103.7249911,0.078640777,94.28118522,0.135786802,True
7,29,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2800,1.2325,192.4498878,0.235714286,231.0301025,0.197552448,163.6864023,0.265243902,True
1,15,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2798,1.232308792,167.9857278,0.284488921,196.8303523,0.266180492,149.1184369,0.295130641,True
12,29,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2723,1.243848696,182.6372609,0.23172971,214.1231068,0.187,161.328543,0.259043174,True
6,13,United States,Rural Development,/,2614,1.074980872,65.84679801,0.202754399,56.89329795,0.172359432,89.75308974,0.284692418,True
7,30,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2801,1.229203856,184.0412338,0.2534809,183.8157561,0.23231441,183.3677623,0.2699877,True
3,25,United States,Single Family Housing Programs | Rural Development,/programs-services/single-family-housing-programs,2636,1.225341426,97.38618788,0.119499241,105.6367278,0.090909091,90.58308715,0.140054127,True
6,23,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2763,1.255881288,198.419652,0.228374955,216.5451051,0.195652174,184.1458362,0.250314465,True
4,9,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2831,1.251148004,194.2541506,0.233839633,227.9972216,0.210788382,167.9916262,0.251084935,True
4,30,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2779,1.242173444,183.4825868,0.242893127,214.4482806,0.1886121,161.0896024,0.281001833,True
3,11,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2786,1.227925341,187.0063531,0.23977028,197.0231051,0.216237942,177.2575656,0.258869908,True
2,19,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2776,1.249279539,202.4238688,0.218299712,241.8380158,0.201914708,173.8204063,0.230188679,True
6,16,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2731,1.273892347,197.4691686,0.228487733,233.4160573,0.195804196,167.6288525,0.250957854,True
2,20,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2758,1.244742567,188.1847734,0.22008702,217.2499997,0.20049505,162.8797677,0.238345371,True
8,20,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2785,1.259964093,194.9618564,0.258527828,253.3211534,0.204701273,160.7540349,0.287844037,True
3,17,United States,Single Family Housing Programs | Rural Development,/programs-services/single-family-housing-programs,2568,1.23364486,105.662835,0.105140187,110.2753838,0.078375826,102.4769224,0.124151967,True
6,30,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2758,1.24764322,194.5200631,0.250181291,229.0532378,0.18989547,169.5868784,0.295969773,True
2,25,United States,Single Family Housing Programs | Rural Development,/programs-services/single-family-housing-programs,2616,1.243501529,94.39432034,0.119648318,92.82948762,0.089538172,94.76956692,0.139107612,True
1,24,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2788,1.256814921,213.827009,0.243543759,249.0609503,0.188963211,185.5625237,0.286259542,True
5,7,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2753,1.247729749,175.4478292,0.245550309,194.5120729,0.218099548,162.2573849,0.263447433,True
3,24,United States,Single Family Housing Programs | Rural Development,/programs-services/single-family-housing-programs,2582,1.252904725,95.22441705,0.117738187,105.7038947,0.093023256,87.595919,0.138075314,True
4,3,United States,Single Family Housing Guaranteed Loan Program | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,2809,1.231399074,186.301358,0.244215023,211.4573582,0.20801364,166.2557864,0.269135802,True
